URL,https://railway.com/deploy
Title,Railway Marketplace | Railway
"View Template paperless-AI automatically analyze and tag your documents from paperless-ngx chin 17 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4gBjPt|https://railway.com/new/template/4gBjPt",0,0,0,0,""
"View Template Jupyter Container - Interactive Python Python Jupyter Notebooks Server. Customizable Dockerfile! By Justin Mitchel Justin Mitchel 65 Deploy",".virtuoso-grid-item","https://railway.com/deploy/JEeFjP|https://railway.com/new/template/JEeFjP",0,0,0,0,""
"View Template postgres-17 Deploy and Host postgres-17 with Railway Ed Wei 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/postgres-17|https://railway.com/new/template/postgres-17",0,0,0,0,""
"View Template zebu-adapter Deploy and Host zebu-adapter with Railway Absinthe 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/zebu-adapter|https://railway.com/new/template/zebu-adapter",0,0,0,0,""
"View Template stalwart Deploy and Host stalwart with Railway Brandon Raphael 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/stalwart|https://railway.com/new/template/stalwart",0,0,0,0,""
"View Template Colanode Open-source Notion alternative with local-first data control. Rees 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/colanode|https://railway.com/new/template/colanode",0,0,0,0,""
"View Template Ever Gauzy The open business management platform Six 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ever-gauzy|https://railway.com/new/template/ever-gauzy",0,0,0,0,""
"View Template Bot_MultiAgente(5) Deploy and Host Bot_MultiAgente(5) with Railway DuskCodes 15 Deploy",".virtuoso-grid-item","https://railway.com/deploy/botmultiagente5|https://railway.com/new/template/botmultiagente5",0,0,0,0,""
"View Template JID-WS Deploy and Host capable-celebration with Railway DuskCodes 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/capable-celebration|https://railway.com/new/template/capable-celebration",0,0,0,0,""
"View Template Karakeep A self-hostable bookmark-everything app with AI and full text search zǝʇɹoɔ oɓıɹpoɹ 26 Deploy",".virtuoso-grid-item","https://railway.com/deploy/karakeep|https://railway.com/new/template/karakeep",0,0,0,0,""
"View Template hemistaking-adapter Deploy and Host hemistaking-adapter with Railway Absinthe 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/hemistaking-adapter|https://railway.com/new/template/hemistaking-adapter",0,0,0,0,""
"View Template InfluxDB High-performance time-series database optimized Zasxcv 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/9qgsKj|https://railway.com/new/template/9qgsKj",0,0,0,0,""
"View Template SUBZERO-MD Best W.A Bot By Mr Frank OFC 𝐃𝐀𝐑𝐑𝐄𝐋𝐋 𝐌𝐔𝐂𝐇𝐄𝐑𝐈 ⚡ 50 Deploy",".virtuoso-grid-item","https://railway.com/deploy/a2IRz9|https://railway.com/new/template/a2IRz9",0,0,0,0,""
"View Template gitea + minio Gitea is a lightweight, fast, and open-source Git repository. nautilabs 12 Deploy",".virtuoso-grid-item","https://railway.com/deploy/hE8UhH|https://railway.com/new/template/hE8UhH",0,0,0,0,""
"View Template ozma A CRM/ERP platform for rapid development of customizable web apps Nikolay Amiantov 27 Deploy",".virtuoso-grid-item","https://railway.com/deploy/xgJwGP|https://railway.com/new/template/xgJwGP",0,0,0,0,""
"View Template Sequin Stream data out of your Postgres database with Sequin. Anthony Accomazzo 23 Deploy",".virtuoso-grid-item","https://railway.com/deploy/TXSiv2|https://railway.com/new/template/TXSiv2",0,0,0,0,""
"View Template Redash Connect to data, visualize, create dashboards, and share insights easily. Medim 29 Deploy",".virtuoso-grid-item","https://railway.com/deploy/mb8XJA|https://railway.com/new/template/mb8XJA",0,0,0,0,""
"View Template Stirling PDF A local hosted web based PDF editor 26 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Rn4VSj|https://railway.com/new/template/Rn4VSj",0,0,0,0,""
"View Template peppermint Docker-compose port for peppermint.sh HamiltonAI 35 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ZIVdC1|https://railway.com/new/template/ZIVdC1",0,0,0,0,""
"View Template Snipe-IT A free open source IT asset/license management system James 32 Deploy",".virtuoso-grid-item","https://railway.com/deploy/7Su9hO|https://railway.com/new/template/7Su9hO",0,0,0,0,""
"View Template IPFS Gateway & HTTP Proxy Hosted IPFS Gateway & HTTP Proxy rekt 72 Deploy",".virtuoso-grid-item","https://railway.com/deploy/PhPjgz|https://railway.com/new/template/PhPjgz",0,0,0,0,""
"View Template Rocket.Chat (Open-Source Slack Alternative & Team Collaboration) Rocket Chat (Chat Platform, Slack & Teams alternative) Self Host [Oct ’25] shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/rocketchat|https://railway.com/new/template/rocketchat",0,0,0,0,""
"View Template Claude Code on mobile Use Claude Code on mobile via SSH Mehdi Gatbache 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/claude-code-on-mobile|https://railway.com/new/template/claude-code-on-mobile",0,0,0,0,""
"View Template LuminaVision E-commerce website LuminaVision @ 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/luminavision|https://railway.com/new/template/luminavision",0,0,0,0,""
"View Template thriving-bravery Deploy and Host thriving-bravery with Railway Fernando Henrique 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/thriving-bravery|https://railway.com/new/template/thriving-bravery",0,0,0,0,""
"View Template Lavalink Lavalink server premium for private use 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/lavalink|https://railway.com/new/template/lavalink",0,0,0,0,""
"View Template CM42 Central (Pivotal Tracker Clone) An agile project planning tool and Pivotal Tracker drop-in replacement. Inloop Studio 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cm42-central|https://railway.com/new/template/cm42-central",0,0,0,0,""
"View Template NeaCore-API Deploy and Host NeaCore-API with Railway NeaByteLab 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/neacore-api|https://railway.com/new/template/neacore-api",0,0,0,0,""
"View Template incredible-benevolence Deploy and Host incredible-benevolence with Railway 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/incredible-benevolence|https://railway.com/new/template/incredible-benevolence",0,0,0,0,""
"View Template Glance A self-hosted dashboard that puts all your feeds in one place Zacchary Puckeridge 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/glance|https://railway.com/new/template/glance",0,0,0,0,""
"View Template Seatsurfing Deploy and Host Seatsurfing with Railway Rémi A. 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/seatsurfing|https://railway.com/new/template/seatsurfing",0,0,0,0,""
"View Template diplomatic-grace for deploy tg bot through railway pixelart002 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/iyC1fF|https://railway.com/new/template/iyC1fF",0,0,0,0,""
"View Template renewed-kindness Deploy and Host renewed-kindness with Railway Maripi jagadeesh 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/renewed-kindness-1|https://railway.com/new/template/renewed-kindness-1",0,0,0,0,""
"View Template harmonious-patience wadoyuse highlight dat shit James Yang 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/59zI_c|https://railway.com/new/template/59zI_c",0,0,0,0,""
"View Template LuminaVision E-commerce website LuminaVision @ 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/luminavision|https://railway.com/new/template/luminavision",0,0,0,0,""
"View Template thriving-bravery Deploy and Host thriving-bravery with Railway Fernando Henrique 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/thriving-bravery|https://railway.com/new/template/thriving-bravery",0,0,0,0,""
"View Template Lavalink Lavalink server premium for private use 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/lavalink|https://railway.com/new/template/lavalink",0,0,0,0,""
"View Template CM42 Central (Pivotal Tracker Clone) An agile project planning tool and Pivotal Tracker drop-in replacement. Inloop Studio 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cm42-central|https://railway.com/new/template/cm42-central",0,0,0,0,""
"View Template NeaCore-API Deploy and Host NeaCore-API with Railway NeaByteLab 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/neacore-api|https://railway.com/new/template/neacore-api",0,0,0,0,""
"View Template incredible-benevolence Deploy and Host incredible-benevolence with Railway 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/incredible-benevolence|https://railway.com/new/template/incredible-benevolence",0,0,0,0,""
"View Template Glance A self-hosted dashboard that puts all your feeds in one place Zacchary Puckeridge 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/glance|https://railway.com/new/template/glance",0,0,0,0,""
"View Template Seatsurfing Deploy and Host Seatsurfing with Railway Rémi A. 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/seatsurfing|https://railway.com/new/template/seatsurfing",0,0,0,0,""
"View Template diplomatic-grace for deploy tg bot through railway pixelart002 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/iyC1fF|https://railway.com/new/template/iyC1fF",0,0,0,0,""
"View Template renewed-kindness Deploy and Host renewed-kindness with Railway Maripi jagadeesh 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/renewed-kindness-1|https://railway.com/new/template/renewed-kindness-1",0,0,0,0,""
"View Template harmonious-patience wadoyuse highlight dat shit James Yang 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/59zI_c|https://railway.com/new/template/59zI_c",0,0,0,0,""
"View Template LuminaVision E-commerce website LuminaVision @ 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/luminavision|https://railway.com/new/template/luminavision",0,0,0,0,""
"View Template thriving-bravery Deploy and Host thriving-bravery with Railway Fernando Henrique 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/thriving-bravery|https://railway.com/new/template/thriving-bravery",0,0,0,0,""
"View Template Lavalink Lavalink server premium for private use 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/lavalink|https://railway.com/new/template/lavalink",0,0,0,0,""
"View Template CM42 Central (Pivotal Tracker Clone) An agile project planning tool and Pivotal Tracker drop-in replacement. Inloop Studio 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/cm42-central|https://railway.com/new/template/cm42-central",0,0,0,0,""
"View Template NeaCore-API Deploy and Host NeaCore-API with Railway NeaByteLab 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/neacore-api|https://railway.com/new/template/neacore-api",0,0,0,0,""
"View Template incredible-benevolence Deploy and Host incredible-benevolence with Railway 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/incredible-benevolence|https://railway.com/new/template/incredible-benevolence",0,0,0,0,""
"View Template Glance A self-hosted dashboard that puts all your feeds in one place Zacchary Puckeridge 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/glance|https://railway.com/new/template/glance",0,0,0,0,""
"View Template Seatsurfing Deploy and Host Seatsurfing with Railway Rémi A. 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/seatsurfing|https://railway.com/new/template/seatsurfing",0,0,0,0,""
"View Template diplomatic-grace for deploy tg bot through railway pixelart002 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/iyC1fF|https://railway.com/new/template/iyC1fF",0,0,0,0,""
"View Template renewed-kindness Deploy and Host renewed-kindness with Railway Maripi jagadeesh 0 Deploy",".virtuoso-grid-item","https://railway.com/deploy/renewed-kindness-1|https://railway.com/new/template/renewed-kindness-1",0,0,0,0,""
"View Template harmonious-patience wadoyuse highlight dat shit James Yang 1 Deploy",".virtuoso-grid-item","https://railway.com/deploy/59zI_c|https://railway.com/new/template/59zI_c",0,0,0,0,""
"View Template Leantime (Open-Source Project Management & Kanban Platform) Leantime (PM | Jira, Trello & Asana alternative) Self Host [Oct ’25] shinyduo 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/leantime|https://railway.com/new/template/leantime",0,0,0,0,""
"View Template Saleor Backend with Storefront Saleor backend services - API, Dashboard, Worker & Scheduler with Store Obuli Sai Naren 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/saleor-backend-with-storefront|https://railway.com/new/template/saleor-backend-with-storefront",0,0,0,0,""
"View Template Remotion Deploy and Host Remotion with Railway John Fu Lin 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/remotion|https://railway.com/new/template/remotion",0,0,0,0,""
"View Template Ultimate AI SaaS Starter Kit PRO Deploy and Host Ultimate AI SaaS Starter Kit PRO with Railway Grafarii 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ultimate-ai-saas-starter-kit-pro|https://railway.com/new/template/ultimate-ai-saas-starter-kit-pro",0,0,0,0,""
"View Template QR Reader/Generator API Deploy and Host QR Reader/Generator API with Railway Zasxcv 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qr-readergenerator-1|https://railway.com/new/template/qr-readergenerator-1",0,0,0,0,""
"View Template railway-grafana-alloy Deploy and Host railway-grafana-alloy with Railway Still Forest 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railway-grafana-allo|https://railway.com/new/template/railway-grafana-allo",0,0,0,0,""
"View Template demos-adapter Deploy and Host demos-adapter with Railway Absinthe 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/demos-adapter|https://railway.com/new/template/demos-adapter",0,0,0,0,""
"View Template tududi tududi is a FOSS task and project management service Nils Brinkmann 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tududi|https://railway.com/new/template/tududi",0,0,0,0,""
"View Template Minecraft Server Spigot Deploy your own minecraft server on spigot Zasxcv 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Fm2T4D|https://railway.com/new/template/Fm2T4D",0,0,0,0,""
"View Template Youtube Explorer API Flask API for extracting YouTube video metadata and transcripts/subtitles. chin 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/msf8pk|https://railway.com/new/template/msf8pk",0,0,0,0,""
"View Template WeWe RSS 🤗 更优雅的微信公众号订阅方式，支持私有化部署、微信公众号RSS生成 Yunan Wang 66 Deploy",".virtuoso-grid-item","https://railway.com/deploy/9lIYng|https://railway.com/new/template/9lIYng",0,0,0,0,""
"View Template Photoprism Self-hosted photo management that auto-organizes your photos using AI 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/4FjVW0|https://railway.com/new/template/4FjVW0",0,0,0,0,""
"View Template stirling_pdf_improved Powerfull PDF editor, with persistent passwords and ALL languages for OCR TSS 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/EZDbH1|https://railway.com/new/template/EZDbH1",0,0,0,0,""
"View Template GTFS Viz 🚉 A project renders at scale GTFS files on the browser without backend My Workspace 17 Deploy",".virtuoso-grid-item","https://railway.com/deploy/nJ-5yD|https://railway.com/new/template/nJ-5yD",0,0,0,0,""
"View Template Mixpost Lite For individuals needing essential social media management tool. Lewis Pour 19 Deploy",".virtuoso-grid-item","https://railway.com/deploy/7XSvks|https://railway.com/new/template/7XSvks",0,0,0,0,""
"View Template Plunk The Open-Source Email Platform for AWS Dries Augustyns 52 Deploy",".virtuoso-grid-item","https://railway.com/deploy/T2xefJ|https://railway.com/new/template/T2xefJ",0,0,0,0,""
"View Template erpc Fault-tolerant EVM RPC Proxy eRPC 114 Deploy",".virtuoso-grid-item","https://railway.com/deploy/10iW1q|https://railway.com/new/template/10iW1q",0,0,0,0,""
"View Template Valkey An open source, Redis compatible, in-memory data store Brody 43 Deploy",".virtuoso-grid-item","https://railway.com/deploy/valkey|https://railway.com/new/template/pQYeJx",0,0,0,0,""
"View Template Linkwarden Open-source collaborative bookmark manager Brody 46 Deploy",".virtuoso-grid-item","https://railway.com/deploy/CjEpfR|https://railway.com/new/template/CjEpfR",0,0,0,0,""
"View Template Virus Scanner Scan files and URLs for viruses nxfi 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wq4sNq|https://railway.com/new/template/wq4sNq",0,0,0,0,""
"View Template RStudio Server The power of centralized access James 21 Deploy",".virtuoso-grid-item","https://railway.com/deploy/FwxPvi|https://railway.com/new/template/FwxPvi",0,0,0,0,""
"View Template Ever Teams Open Work and Project Management Platform Ever 92 Deploy",".virtuoso-grid-item","https://railway.com/deploy/7_OfzR|https://railway.com/new/template/7_OfzR",0,0,0,0,""
"View Template NEW Bitmagnet Open-source torrent indexer with search, metadata, and classification. Şükrü 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/bitmagnet|https://railway.com/new/template/bitmagnet",0,0,0,0,""
"View Template NEW Chirpstack RW A Railway Wrapper for Chirpstack Treeage Workspace 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/chirpstack-rw|https://railway.com/new/template/chirpstack-rw",0,0,0,0,""
"View Template Virtual VSCode [Updated Oct '25] Host Latest Version of Code Server on Railway shinyduo 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/virtual-vscode|https://railway.com/new/template/virtual-vscode",0,0,0,0,""
"View Template Memos (Open-Source Knowledge Base & Memo Notes Tool) Memos (Open-Source Knowledge Base & Memo Notes Tool), Self Host [Oct ’25] shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/memo|https://railway.com/new/template/memo",0,0,0,0,""
"View Template Minecraft Server Self Host [Updated Oct'25] Deploy and Host Minecraft Server with Railway shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/minecraft|https://railway.com/new/template/minecraft",0,0,0,0,""
"View Template Pokemon Showdown Server Deploy your own Pokemon Showdown battle server Kishan 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/pokemon-showdown|https://railway.com/new/template/pokemon-showdown",0,0,0,0,""
"View Template OpenCut Free, open-source CapCut alternative. Privacy-first video editor. Rees 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/opencut|https://railway.com/new/template/opencut",0,0,0,0,""
"View Template YOURLS The de facto standard self-hosted URL shortener. Rees 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yourls|https://railway.com/new/template/yourls",0,0,0,0,""
"View Template browserless-with-chrome Browserless with Chrome not Chromium Omtera 34 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kXn4KF|https://railway.com/new/template/kXn4KF",0,0,0,0,""
"View Template Memos (Open-Source Knowledge Base & Memo Notes Tool) Memos (Open-Source Knowledge Base & Memo Notes Tool), Self Host [Oct ’25] shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/memo|https://railway.com/new/template/memo",0,0,0,0,""
"View Template Minecraft Server Self Host [Updated Oct'25] Deploy and Host Minecraft Server with Railway shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/minecraft|https://railway.com/new/template/minecraft",0,0,0,0,""
"View Template Pokemon Showdown Server Deploy your own Pokemon Showdown battle server Kishan 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/pokemon-showdown|https://railway.com/new/template/pokemon-showdown",0,0,0,0,""
"View Template OpenCut Free, open-source CapCut alternative. Privacy-first video editor. Rees 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/opencut|https://railway.com/new/template/opencut",0,0,0,0,""
"View Template YOURLS The de facto standard self-hosted URL shortener. Rees 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yourls|https://railway.com/new/template/yourls",0,0,0,0,""
"View Template browserless-with-chrome Browserless with Chrome not Chromium Omtera 34 Deploy",".virtuoso-grid-item","https://railway.com/deploy/kXn4KF|https://railway.com/new/template/kXn4KF",0,0,0,0,""
"View Template erpc Fault-tolerant EVM RPC Proxy eRPC 114 Deploy",".virtuoso-grid-item","https://railway.com/deploy/10iW1q|https://railway.com/new/template/10iW1q",0,0,0,0,""
"View Template Valkey An open source, Redis compatible, in-memory data store Brody 43 Deploy",".virtuoso-grid-item","https://railway.com/deploy/valkey|https://railway.com/new/template/pQYeJx",0,0,0,0,""
"View Template Linkwarden Open-source collaborative bookmark manager Brody 46 Deploy",".virtuoso-grid-item","https://railway.com/deploy/CjEpfR|https://railway.com/new/template/CjEpfR",0,0,0,0,""
"View Template Virus Scanner Scan files and URLs for viruses nxfi 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wq4sNq|https://railway.com/new/template/wq4sNq",0,0,0,0,""
"View Template RStudio Server The power of centralized access James 21 Deploy",".virtuoso-grid-item","https://railway.com/deploy/FwxPvi|https://railway.com/new/template/FwxPvi",0,0,0,0,""
"View Template Ever Teams Open Work and Project Management Platform Ever 92 Deploy",".virtuoso-grid-item","https://railway.com/deploy/7_OfzR|https://railway.com/new/template/7_OfzR",0,0,0,0,""
"View Template NEW Bitmagnet Open-source torrent indexer with search, metadata, and classification. Şükrü 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/bitmagnet|https://railway.com/new/template/bitmagnet",0,0,0,0,""
"View Template NEW Chirpstack RW A Railway Wrapper for Chirpstack Treeage Workspace 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/chirpstack-rw|https://railway.com/new/template/chirpstack-rw",0,0,0,0,""
"View Template Virtual VSCode [Updated Oct '25] Host Latest Version of Code Server on Railway shinyduo 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/virtual-vscode|https://railway.com/new/template/virtual-vscode",0,0,0,0,""
"View Template Joplin Server Self-hosted sync and storage server for Joplin note-taking app. phoenixauro 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/joplin-server|https://railway.com/new/template/joplin-server",0,0,0,0,""
"View Template Saltcorn No-code/low-code platform | Alternative to AppSmith, Retool, Budibase Ju Li 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/0fAMTr|https://railway.com/new/template/0fAMTr",0,0,0,0,""
"View Template Vaultwarden (fixed) A self-hosted cross-platform password manager (fixed) Team Lasse 14 Deploy",".virtuoso-grid-item","https://railway.com/deploy/E7NpWn|https://railway.com/new/template/E7NpWn",0,0,0,0,""
"View Template Flatnotes A lightweight, self-hosted, markdown-based note-taking web app. chin 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Hl9gkz|https://railway.com/new/template/Hl9gkz",0,0,0,0,""
"View Template railtail Connect to Tailscale nodes from Railway. Ray Chen 11 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railtail|https://railway.com/new/template/railtail",0,0,0,0,""
"View Template Roundcube E-Mail Client with MySQL DB Roundcube with MySQL as Database Heron Copier 24 Deploy",".virtuoso-grid-item","https://railway.com/deploy/VgpEjU|https://railway.com/new/template/VgpEjU",0,0,0,0,""
"View Template Zoom Meeting SDK Auth Sample Generate JWTs for Zoom Meeting SDK Ekaansh Arora 54 Deploy",".virtuoso-grid-item","https://railway.com/deploy/JsX6Pk|https://railway.com/new/template/JsX6Pk",0,0,0,0,""
"View Template Prisma Studio Quickly host the database viewer Prisma Studio with only a database url Oscar 33 Deploy",".virtuoso-grid-item","https://railway.com/deploy/NpN5Jl|https://railway.com/new/template/NpN5Jl",0,0,0,0,""
"View Template tolgee An open-source alternative to Crowdin, Phrase or Lokalise Bruno Miguens 29 Deploy",".virtuoso-grid-item","https://railway.com/deploy/IsMFRe|https://railway.com/new/template/IsMFRe",0,0,0,0,""
"View Template libSQL Server libSQL is SQLite for modern applications Brody 72 Deploy",".virtuoso-grid-item","https://railway.com/deploy/p121Tx|https://railway.com/new/template/p121Tx",0,0,0,0,""
"View Template Celery Beat Worker Celery Worker and Beat pre configured to just fork and deploy! Ashween Mankash 56 Deploy",".virtuoso-grid-item","https://railway.com/deploy/EE2f_5|https://railway.com/new/template/EE2f_5",0,0,0,0,""
"View Template Golang Proxy Server A Go proxy server for routing traffic based on URLs and ports. Max Cobb 82 Deploy",".virtuoso-grid-item","https://railway.com/deploy/y0AKsJ|https://railway.com/new/template/y0AKsJ",0,0,0,0,""
"View Template Flagsmith Feature Flags and Remote Config Ben Rometsch 51 Deploy",".virtuoso-grid-item","https://railway.com/deploy/36mGw8|https://railway.com/new/template/36mGw8",0,0,0,0,""
"View Template Mirotalk A simple, secure, and fast browser-based real-time video calling solution Miroslav Pejic 126 Deploy",".virtuoso-grid-item","https://railway.com/deploy/mirotalk|https://railway.com/new/template/mirotalk",0,0,0,0,""
"View Template Wallos Open-Source Personal Subscription Tracker T3cH_W1z4rD 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/wallos|https://railway.com/new/template/wallos",0,0,0,0,""
"View Template matrix-conduit Deploy matrix conduit server with Railway. owowo 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/matrix-conduit|https://railway.com/new/template/matrix-conduit",0,0,0,0,""
"View Template Leantime (Open-Source Project Management & Kanban Platform) Leantime (PM | Jira, Trello & Asana alternative) Self Host [Oct ’25] shinyduo 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/leantime|https://railway.com/new/template/leantime",0,0,0,0,""
"View Template Saleor Backend with Storefront Saleor backend services - API, Dashboard, Worker & Scheduler with Store Obuli Sai Naren 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/saleor-backend-with-storefront|https://railway.com/new/template/saleor-backend-with-storefront",0,0,0,0,""
"View Template Remotion Deploy and Host Remotion with Railway John Fu Lin 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/remotion|https://railway.com/new/template/remotion",0,0,0,0,""
"View Template Ultimate AI SaaS Starter Kit PRO Deploy and Host Ultimate AI SaaS Starter Kit PRO with Railway Grafarii 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/ultimate-ai-saas-starter-kit-pro|https://railway.com/new/template/ultimate-ai-saas-starter-kit-pro",0,0,0,0,""
"View Template QR Reader/Generator API Deploy and Host QR Reader/Generator API with Railway Zasxcv 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/qr-readergenerator-1|https://railway.com/new/template/qr-readergenerator-1",0,0,0,0,""
"View Template railway-grafana-alloy Deploy and Host railway-grafana-alloy with Railway Still Forest 4 Deploy",".virtuoso-grid-item","https://railway.com/deploy/railway-grafana-allo|https://railway.com/new/template/railway-grafana-allo",0,0,0,0,""
"View Template demos-adapter Deploy and Host demos-adapter with Railway Absinthe 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/demos-adapter|https://railway.com/new/template/demos-adapter",0,0,0,0,""
"View Template tududi tududi is a FOSS task and project management service Nils Brinkmann 5 Deploy",".virtuoso-grid-item","https://railway.com/deploy/tududi|https://railway.com/new/template/tududi",0,0,0,0,""
"View Template Minecraft Server Spigot Deploy your own minecraft server on spigot Zasxcv 7 Deploy",".virtuoso-grid-item","https://railway.com/deploy/Fm2T4D|https://railway.com/new/template/Fm2T4D",0,0,0,0,""
"View Template Smartlead MCP Server Give your AI agents access to your Smartlead. Create campaigns and more! Jacob Dietle 16 Deploy",".virtuoso-grid-item","https://railway.com/deploy/YyT1tk|https://railway.com/new/template/YyT1tk",0,0,0,0,""
"View Template Eigenfocus Project Management, Time Tracking and Focus App Ju Li 9 Deploy",".virtuoso-grid-item","https://railway.com/deploy/n5zFIT|https://railway.com/new/template/n5zFIT",0,0,0,0,""
"View Template Memos (Open-Source Knowledge Base & Memo Notes Tool) Memos (Open-Source Knowledge Base & Memo Notes Tool), Self Host [Oct ’25] shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/memo|https://railway.com/new/template/memo",0,0,0,0,""
"View Template Minecraft Server Self Host [Updated Oct'25] Deploy and Host Minecraft Server with Railway shinyduo 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/minecraft|https://railway.com/new/template/minecraft",0,0,0,0,""
"View Template Pokemon Showdown Server Deploy your own Pokemon Showdown battle server Kishan 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/pokemon-showdown|https://railway.com/new/template/pokemon-showdown",0,0,0,0,""
"View Template OpenCut Free, open-source CapCut alternative. Privacy-first video editor. Rees 6 Deploy",".virtuoso-grid-item","https://railway.com/deploy/opencut|https://railway.com/new/template/opencut",0,0,0,0,""
"View Template YOURLS The de facto standard self-hosted URL shortener. Rees 8 Deploy",".virtuoso-grid-item","https://railway.com/deploy/yourls|https://railway.com/new/template/yourls",0,0,0,0,""
